censustract2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
18801,2744.987203063074,2779.4004961195274,2814.2452209646854,2849.526786362772,2885.250668886483,2921.4224137670863,2958.0476357551784,2995.132019992234,2995.597851990214,2996.0637564389076,2996.5297333495823,2996.9957827335083,2997.461904601957,2997.9280989662025,2998.3943658375197,2998.8607052271855,2999.3271171464785,2999.7936016066797,3000.2601586190713,3000.726788194937,3001.1934903455626,3001.660265082236,3002.1271124162463
18802,6633.913848846842,6645.849132274527,6657.805888846685,6669.784157196327,6681.78397602597,6693.805384107762,6705.848420283605,6717.913123465286,6746.5131359411735,6775.234906572992,6804.078953718857,6833.045797943675,6862.135962028544,6891.349970980184,6920.688352040413,6950.151634695665,6979.740350686543,7009.455034017416,7039.296220966059,7069.264450093328,7099.360262252882,7129.584200600944,7159.936810606103
18803,3219.076160953035,3262.7365648665395,3306.989135841207,3351.8419054524898,3397.3030142082825,3443.3807130263767,3490.08336473195,3537.4194455753704,3555.248039146645,3573.1664888273294,3591.175247492204,3609.274770298538,3627.465514697593,3645.747940446185,3664.1225096183052,3682.589686616796,3701.1499381850913,3719.8037334190117,3738.55154377862,3757.3938431001384,3776.331107607923,3795.3638159265015,3814.4924490926683
18903,2239.483136723822,2197.758422292011,2156.8110978596455,2116.6266795598026,2077.190953380331,2038.489970136078,2000.5100405347916,1963.23773033495,1931.1887687247051,1899.662991813096,1868.6518588482495,1838.146968502177,1808.1400565947417,1778.622993854783,1749.587783717789,1721.0265601595204,1692.9315855650002,1665.2952486322913,1638.1100623104935,1611.3686617714015,1585.063802414276,1559.1883579031844,1533.7353182363815
18904,2243.3376601732634,2181.432101236087,2121.2348443059423,2062.6987482892455,2005.7779729646795,1950.427943085243,1896.6053134709148,1844.2679350645951,1814.059663408721,1784.3461895309165,1755.1194088681675,1726.3713496065234,1698.0941705067276,1670.2801587654635,1642.9217279116317,1616.011415737086,1589.5418822612628,1563.505907729148,1537.8963906420377,1512.7063458205535,1487.9289024993845,1463.5573024532373,1439.5848981534807
18905,2071.3291190271498,2050.862485339287,2030.5980807856868,2010.533907156806,1990.667985987247,1970.9983583606668,1951.523084716615,1932.2402446592791,1894.1338983237767,1856.7790597964029,1820.1609083441301,1784.2649155184893,1749.076839391329,1714.5827189042543,1680.7688683295014,1647.6218718400519,1615.1285781868307,1583.2760954808784,1552.0517860784237,1521.443261566831,1491.4383778494312,1462.0252303272855,1433.1921491759724
18906,2498.8535971584097,2485.775995235479,2472.766834165686,2459.825755767889,2446.9524037354668,2434.146423626508,2421.4074628540516,2408.7351706763793,2372.468384700853,2336.7476445426532,2301.564728738901,2266.9115396120305,2232.7801014060306,2199.162558450751,2166.0511733538465,2133.4383252199427,2101.316507896617,2069.678328246786,2038.5165044471053,2007.8238643119919,1977.5933436428768,1947.8179846023136,1918.4909341125679
19001,4379.769842537881,4395.596671311709,4411.4806922481475,4427.422112018005,4443.421138038916,4459.477978478047,4475.592842254799,4491.76593904353,4505.57517681614,4519.426868948672,4533.321145960471,4547.258138772145,4561.237978706795,4575.260797491256,4589.326727257337,4603.435900543063,4617.588450293932,4631.7845098641565,4646.0242130179295,4660.307693930679,4674.635087190337,4689.006527798603,4703.42215117222
19002,944.865976467546,1019.1457916506498,1099.265049761166,1185.6828135151025,1278.894234443761,1379.4333899844964,1487.8763436068932,1604.8444455080926,1621.6806147585328,1638.6934095977165,1655.8846829767594,1673.2563072857945,1690.8101745579033,1708.5481966751877,1726.4723055770014,1744.584453470369,1762.8866130426102,1781.380777676195,1800.068961665854,1818.9532004379648,1838.0355507722415,1857.318091025749,1876.8029213592672
19101,3024.449785244014,3063.394676310302,3102.8410485212153,3142.7953592921303,3183.2641491885356,3224.25404299673,3265.7717508083065,3307.8240691186033,3324.4993409147874,3341.258675431257,3358.102496441671,3375.0312298559998,3392.045303731293,3409.1451482825064,3426.331195893376,3443.603881127355,3460.9636407386015,3478.4109136830193,3495.9461411293605,3513.56976647038,3531.2822353340457,3549.083995594809,3566.9754973849267
19103,4457.120949759196,4563.732405417486,4672.893938268138,4784.666544511297,4899.112679336835,5016.2962918224475,5136.2828606664825,5259.139430775482,5279.050340172501,5299.036631543745,5319.09859028261,5339.236502862978,5359.450656843316,5379.741340870773,5400.108844685305,5420.553459123815,5441.075476124302,5461.675188730035,5482.35289109373,5503.1088784817575,5523.943447278353,5544.8568949898545,5565.849520248946
19105,4321.055458839652,4404.699287182815,4489.962231523574,4576.875633524134,4665.4714415356575,4755.782222342098,4847.841173131374,4941.682133698265,4978.608584069789,5015.810965328842,5053.291339353941,5091.051783430877,5129.094390367844,5167.421268611435,5206.034542363492,5244.93635169884,5284.128852683897,5323.614217496171,5363.394634544645,5403.472308591072,5443.849460872165,5484.528329222708,5525.511168199583
19106,4824.452318611711,4850.03962795539,4875.762643977508,4901.622086421682,4927.618678848814,4953.753148657332,4980.026227103548,5006.438649322118,5028.116648703993,5049.888514342925,5071.754652682059,5093.715471924445,5115.771382040666,5137.922794776485,5160.170123660534,5182.513784012035,5204.954192948552,5227.491769393777,5250.126934085352,5272.860109582724,5295.691720275032,5318.62219238903,5341.651953997044
19107,1266.1291780593237,1272.2881710580782,1278.477124028861,1284.6961827097696,1290.9454935478343,1297.2252037024662,1303.5354610489223,1309.8764141817885,1317.7741485369322,1325.7195012836044,1333.712759530881,1341.7542121189256,1349.8441496294272,1357.9828643961002,1366.1706505152488,1374.407803856393,1382.694622072961,1391.0314046130447,1399.4184527302205,1407.8560694944351,1416.3445598029573,1424.8842303913952,1433.475389844781
19203,1745.3741033852061,1744.7484311384376,1744.1229831792643,1743.4977594272848,1742.8727598021264,1742.2479842234457,1741.6234326109272,1740.999104884285,1713.1838677607182,1685.813023407986,1658.8794719428881,1632.3762269141805,1606.2964134903193,1580.6332666761584,1555.380129558137,1530.5304515775047,1506.0777868311332,1482.0157923994766,1458.3382267012437,1435.0389478743582,1412.1119121827849,1389.55117244881,1367.3508765103677
19205,2201.889154348425,2155.7651614216193,2110.607349158046,2066.395478523424,2023.1097344399072,1980.7307169052708,1939.2394322981309,1898.6172848652961,1854.4750752850757,1811.359157144503,1769.245669514795,1728.111306225692,1687.9333029675079,1648.6894246930553,1610.3579533124725,1572.91767567414,1536.3478718250367,1500.6283035440401,1465.7392031418224,1431.6612625211449,1398.3756224914982,1365.8638623321724,1334.1079895979822
19206,1036.4708356309736,998.3938597709746,961.715723165107,926.3850364576064,892.3522981907483,859.5698254488705,827.9916870503354,797.5736391938296,790.4925037286556,783.4742370407481,776.518280959292,769.6240822691062,762.791092666646,756.0187687163957,749.3065718076488,742.6539681116712,736.0604285392459,729.5254286985933,723.0484488536658,716.628973882813,710.2664932378132,703.9605009032687,697.7104953563622
19207,4127.711235269003,4051.843053927695,3977.3693453612404,3904.2644788732723,3832.5032948648955,3762.061096175815,3692.913639584621,3625.0371274652994,3577.5967154195887,3530.7771501723882,3484.570306778517,3438.9681666229462,3393.962816029268,3349.54644488638,3305.7113452931344,3262.4499102207324,3219.7546321926193,3177.6181019816563,3136.033007324343,3094.992131651866,3054.4883528377545,3014.5146419619246,2975.0640620908994
19208,2049.409505804307,2059.872154232984,2070.388216589835,2080.9579655637244,2091.5816752356495,2102.2596210858446,2112.992080000927,2123.7793302810765,2117.579513135826,2111.397794731855,2105.234122234632,2099.0884429638627,2092.9607043930373,2086.8508541489846,2080.7588400114228,2074.684609912513,2068.6281119364166,2062.5892943188474,2056.568105446632,2050.5644938572696,2044.5784082384891,2038.6097974278127,2032.6586104121182
19301,4053.401025823231,4016.147610888492,3979.2365792796218,3942.6647842692114,3906.429108050342,3870.526461470786,3834.9537837696516,3799.7080423164475,3759.6467477387755,3720.0078296451293,3680.7868348121137,3641.979356967808,3603.581036296744,3565.587558950104,3527.994656561082,3490.7981057653574,3453.99372772662,3417.5773876671,3381.5449944030493,3345.892499885116,3310.61589874357,3275.7112278383192,3241.1745658136715
19302,4149.362016088391,4132.790480210541,4116.285126989275,4099.8456921072675,4083.471912302812,4067.163525365606,4050.9202701325485,4034.741886483562,3988.999993236163,3943.7766761100434,3899.06605600457,3854.8623204705086,3811.159722954398,3767.952582051488,3725.235280767149,3683.002265786653,3641.2480467532346,3599.967195554337,3559.1543456159484,3518.8041912049384,3478.911486739306,3439.471046106245,3400.4777419879415
19303,3585.0934701465635,3613.408824764557,3641.9478163152603,3670.7122111010335,3699.703789374633,3728.9243454493935,3758.375687810281,3788.059639225819,3748.919694355507,3710.184161091757,3671.8488608710045,3633.9096583044948,3596.3624607321776,3559.203217781218,3522.427920929064,3486.0326030710303,3450.013338092352,3414.366240444657,3379.0874647268147,3344.173205270118,3309.6196957277507,3275.423208668493,3241.58005517463
19403,1974.3251205227439,1938.319085791719,1902.9696979946646,1868.2649817724741,1834.1931801622882,1800.742750614572,1767.9023610828306,1735.660886184636,1708.8881517766147,1682.5283893456585,1656.5752287597056,1631.0223981465874,1605.8637223783605,1581.0931215790183,1556.7046096552199,1532.6922928496845,1509.0503683168984,1485.7731227207921,1462.8549308540494,1440.290254278712,1418.0736399877544,1396.1997190873042,1374.6632054991874
19404,540.0142548838596,521.6733371695351,503.9553460901306,486.8391247112692,470.3042346677397,454.3309317581813,438.9001423686654,423.9934406970211,420.7635125539742,417.5581895930077,414.37728437497174,411.22061088860414,408.0879845396528,404.9792221400811,401.89414189735584,398.83256340381604,395.7943076261234,392.7791968947928,389.78705489380275,386.8177066502847,383.87097852429133,380.94669819864225,378.04469466884746
19405,1259.547215449013,1229.813323988653,1200.781354846514,1172.4347378759846,1144.757294098752,1117.733226470566,1091.3471108649942,1065.5838872700224,1054.9097986987138,1044.3426338226573,1033.8813215736743,1023.5248016126113,1013.2720242218664,1003.1219501989916,993.0735507513613,983.1258073918956,973.2777118358287,963.5282658985107,953.8764813942336,944.3213800360707,934.861993336719,925.4973625103356,916.2265383753564
19406,1961.0283266347685,1925.7046058407414,1891.0171661415802,1856.954546297569,1823.505491518652,1790.6589497456853,1758.4040679986747,1726.7301887907915,1693.1911253952155,1660.303506435345,1628.0546786105258,1596.432234390899,1565.4240072436846,1535.018066952185,1505.2027150257115,1475.9664801986637,1447.2981140170345,1419.1865865106397,1391.6210819494067,1364.5909946820925,1338.085925055827,1312.0956754149129,1286.610246177344
19501,302.93448870599684,293.1926659666573,283.7641225461899,274.63878395091336,265.80689966455805,257.25903272974153,248.98604966448423,240.9791107029919,234.02779641734043,227.2770006337157,220.72093916973105,214.3539946942657,208.17071191445166,202.16579290149755,196.33409255134438,190.67061417626365,185.17050522362095,179.82905311813653,174.64168122408063,169.60394492394383,164.71152781022252,159.96023798705667,155.346004478551
19502,668.7373633122544,647.1919842110364,626.3407540927852,606.1613088668861,586.6320049689529,567.7318961469158,549.4407109950146,531.7388312116011,513.3639061919894,495.6239505401536,478.49702206598505,461.96193682021493,445.9982428924188,430.58619511446443,415.70673063811574,401.3414453565832,387.47257114085915,374.0829538626803,361.1560321769359,348.6758170372768,336.62687191958935,324.99429372887334,313.76369436590653
19503,1430.9680097609587,1379.831162371455,1330.5217333051426,1282.97441822868,1237.1262465140958,1192.9164978418605,1150.2866217842184,1109.1801602622775,1146.7408118086028,1185.5733960806726,1225.7209850911447,1267.228109419027,1310.1408076017474,1354.5066771998063,1400.3749275906557,1447.7964345503594,1496.8237966835761,1547.5113937644553,1599.9154470531566,1654.0940816548944,1710.1073909906718,1768.0175034512185,1827.8886513080574
19601,3208.2305820773868,3155.3474763263666,3103.336073154798,3052.182003788832,3001.8711363033626,2952.389571717916,2903.7236401568903,2855.8598970730864,2813.19222900136,2771.1620326419347,2729.7597839171576,2688.9761010428347,2648.801742402312,2609.2276044523155,2570.244719660083,2531.844254471311,2494.017507308467,2456.7559065990017,2420.051008833025,2383.8944966500007,2348.278176954023,2313.193979057256,2278.6339528511085
19602,2645.7970333659923,2607.166458759138,2569.099918836591,2531.5891782788317,2494.6261220080382,2458.2027534324684,2422.311192716476,2386.9436750757877,2392.3139894205383,2397.696386277525,2403.0908928308368,2408.497536325723,2413.9163440687316,2419.3473434278467,2424.7905618326263,2430.2460267743418,2435.7137658061165,2441.193806543064,2446.6861766624293,2452.190903903727,2457.708016068882,2463.2375410223704,2468.7795066913595
19701,3291.347570299326,3265.89352683608,3240.636335365761,3215.574473509138,3190.706430660487,3166.030707896542,3141.545817886144,3117.250284800594,3096.0052870551126,3074.905080355575,3053.948677907479,3033.1350996416227,3012.463372168271,2991.9325287316315,2971.5416091646443,2951.2896598440766,2931.1757336459236,2911.198889901116,2891.3581943515273,2871.65271910628,2852.081542598353,2832.6437495414802,2813.338430887348
19702,3052.603370992785,3024.4684649777723,2996.5928697346712,2968.974195275885,2941.6100736415965,2914.4981586967456,2887.636125929877,2861.0216722538426,2835.3048965389917,2809.8192803989114,2784.562746016787,2759.53323425261,2734.7287044752993,2710.147134396331,2685.786519904861,2661.644874904335,2637.720231150562,2614.0106380912457,2590.514162706958,2567.2288893535415,2544.15291960593,2521.284372103371,2498.6213823960397
19803,3197.0080962295965,3317.384215305936,3442.292825263662,3571.904586809795,3706.396586494822,3845.9525786633185,3990.763236514678,4141.0264126169595,4131.927764692943,4122.849108284507,4113.790399466366,4104.7515944097495,4095.732649382186,4086.7335207472934,4077.7541649645664,4068.7945385891676,4059.8545982717164,4050.9343007580787,4042.033602889159,4033.15246160069,4024.2908339230257,4015.4486769809323,4006.625947993382
19804,3480.0975171522473,3475.201930814702,3470.313231285779,3465.4314088775413,3460.5564539156803,3455.688356739496,3450.8271077018794,3445.9726971692917,3440.576523930866,3435.188800755218,3429.8095144100876,3424.4386516839377,3419.0761993859187,3413.722144345837,3408.3764734141228,3403.0391734617974,3397.7102313804417,3392.3896340821634,3387.077368499565,3381.7734215857117,3376.477780314099,3371.190431678622,3365.911362693542
19805,1946.253444819661,1938.5376005488213,1930.8523454353035,1923.1975582096115,1915.5731180830178,1907.9789047456563,1900.4147983646249,1892.8806795820942,1899.882342164215,1906.9099035150448,1913.9634594327188,1921.0431060697247,1928.1489399342126,1935.2810578913118,1942.4395571644495,1949.6245353366778,1956.8360903520027,1964.0743205167198,1971.3393245007546,1978.6312013390072,1985.9500504327023,1993.2959715507443,2000.6690648310773
19806,7577.807006910656,7807.363566823145,8043.874145774494,8287.54940374676,8538.606382301892,8797.268697900656,9063.766741077821,9338.337881651023,9326.061451080297,9313.801159435949,9301.55698550131,9289.328908087604,9277.116906033914,9264.920958207136,9252.741043501952,9240.577140840789,9228.42922917378,9216.297287478736,9204.1812947611,9192.081230053916,9179.997072417795,9167.92880094087,9155.87639473877
19808,3585.6220599811595,3587.2448540802275,3588.868382629453,3590.492645961237,3592.1176444081293,3593.7433783028314,3595.3698479781947,3596.997053767222,3593.640338773148,3590.286756263027,3586.9363033136283,3583.5889770044473,3580.244774417706,3576.903692638349,3573.565728754041,3570.230879855165,3566.899143034818,3563.570515388811,3560.2449940156653,3556.9225760166087,3553.603258495575,3550.287038559201,3546.9739133168223
19809,3102.491913727847,3099.985853380573,3097.4818173217227,3094.9798039161615,3092.479811530077,3089.981838530976,3087.4858832876844,3084.991944170345,3100.770835114989,3116.6304307758687,3132.5711439355578,3148.593389487901,3164.697584448811,3180.8841479671237,3197.153501335506,3213.506068001422,3229.942273578154,3246.46254585588,3263.0673148128076,3279.7570126263654,3296.532073684452,3313.392934596741,3330.340034206045
19902,1672.5543094647744,1644.5843139971712,1617.0820585856193,1590.0397212495864,1563.4496108149115,1537.30416472634,1511.5959468966405,1486.3176455916887,1468.4114861431062,1450.7210481098948,1433.2437326249337,1415.9769721305126,1398.9182300011366,1382.0650001708757,1365.4148067652036,1348.965203737272,1332.7137745085668,1316.658131613893,1300.795916350637,1285.124798432255,1269.6424756459337,1254.3466735143788,1239.2351449616742
19903,2474.259864760947,2452.709085884159,2431.3460140775983,2410.169014414546,2389.1764662084774,2368.3667628890325,2347.7383118790626,2327.28953447275,2326.0852388871626,2324.881566484826,2323.6785169432637,2322.4760899401654,2321.2742851533876,2320.0731022609543,2318.872540941056,2317.672600872049,2316.473281732456,2315.2745832009678,2314.0765049564393,2312.8790466778923,2311.6822080445154,2310.485988735662,2309.2903884308525
19904,4055.1103275733726,4015.6092231482844,3976.4929016575084,3937.7576149044125,3899.3996512038034,3861.4153350262636,3823.8010266459573,3786.5531217918647,3735.1400395055475,3684.4250340572307,3634.398627095294,3585.0514689633346,3536.374336952766,3488.3581335791464,3440.9938848819097,3394.272738747182,3348.1859632533706,3302.724945039218,3257.88118769401,3213.646310169647,3170.0120452142714,3126.9702378271636,3084.512843734619
19905,2896.776621003723,2873.737942463612,2850.8824954177853,2828.2088225873267,2805.7154782833677,2783.4010283149105,2761.2640498973815,2739.303131561915,2703.6462609957425,2668.453527605162,2633.718889824709,2599.43638473057,2565.60012701692,2532.20430798559,2499.24319454888,2466.7111282453584,2434.6025242684664,2402.911870507771,2371.6337266026962,2340.7627230085727,2310.2935600748424,2280.2210071352633,2250.5399016099577
20013,9043.499889396842,9042.999806448552,9042.499751153598,9041.999723510453,9041.499723517587,9040.999751173473,9040.499806476579,9039.999889425377,9025.083474070343,9010.191671486302,8995.32444106105,8980.481742249394,8965.663534573045,8950.869777620503,8936.10043104695,8921.35545457414,8906.634807990285,8891.938451149952,8877.266343973944,8862.618446449203,8847.994718628692,8833.395120631287,8818.81961264167
20014,5691.747850625083,5693.496238153823,5695.245162751145,5696.994624582026,5698.744623811493,5700.495160604623,5702.246235126547,5703.997847542441,5706.3240504289715,5708.651201986945,5710.9793026032485,5713.308352664926,5715.638352559182,5717.969302673375,5720.3012033950245,5722.634055111806,5724.967858211556,5727.3026130822645,5729.638320112084,5731.974979689325,5734.312592202453,5736.651158040095,5738.990677591036
20015,3484.70226625814,3542.342440042187,3600.9360352034414,3660.498822206544,3721.0468323740943,3782.5963622014815,3845.163977743086,3908.7665190710313,3910.3599065657,3911.9539435961483,3913.548630427156,3915.1439673236105,3916.7399545505077,3918.336592372951,3919.9338810561526,3921.531820865432,3923.1304120662176,3924.7296549240455,3926.3295497045597,3927.9300966735136,3929.531296096768,3931.1331482402925,3932.7356533701645
20016,7655.530230621047,7681.145886232338,7706.8472526686965,7732.634616721359,7758.508266141173,7784.468489641813,7810.515576902996,7836.649818573718,7826.825118321685,7817.01273516143,7807.212653651183,7797.424858368536,7787.649333910412,7777.886064893048,7768.135035951966,7758.39623174195,7748.669636937024,7738.955236230423,7729.253014334575,7719.56295598107,7709.885045920644,7700.219268923149,7690.565609777529
20017,1261.1430222789224,1255.3131196865152,1249.5101670622214,1243.7340398240658,1237.9846139659796,1232.2617660551387,1226.5653732293135,1220.8953131942312,1207.2073244987382,1193.6727978015863,1180.2900125735246,1167.0572675749045,1153.9728806394157,1141.0351884602462,1128.2425463786408,1115.593328174829,1103.0859258612982,1090.7187494783836,1078.49022689215,1066.3988035945404,1054.4429425057633,1042.6211237788984,1030.9318446066904
20018,1672.6237812380455,1638.9398439150889,1605.9342466027815,1573.5933286305894,1541.903704431786,1510.8522580033061,1480.4261374771697,1450.612749801229,1418.36576425153,1386.8356261700371,1356.006400104679,1325.862504846991,1296.3887055573134,1267.5701060650451,1239.392141340062,1211.840570131495,1184.9014677701489,1158.5612191309192,1132.8065117516578,1107.6243291050032,1083.0019440197775,1058.9269122486262,1035.387066178648
20019,4196.326889590599,4154.083360297503,4112.265087619081,4070.8677905875425,4029.887231330686,3989.319214638068,3949.159587531535,3909.404238840081,3861.713007481874,3814.603566445032,3768.0688184085516,3722.10175263239,3676.695443901255,3631.843051481282,3587.537818089434,3543.773068875476,3500.54221041637,3457.838729722936,3415.6561932586296,3373.9882459702926,3332.8286103307246,3292.1710853929367,3252.0095458559413
20020,3513.997761675672,3499.0592998191078,3484.1843433082427,3469.372622173586,3454.623867593323,3439.9378118884356,3425.314188517844,3410.7527320735685,3344.068455556117,3278.687936034252,3214.585683506547,3151.73670633145,3090.116501483755,3029.701045001571,2970.4667826200616,2912.3906205883113,2855.4499166657283,2799.622471294481,2744.886518944522,2691.220719627829,2638.604150578553,2587.0162980958244,2536.437049546049
20021,1362.4506559561928,1342.2066449135648,1322.2634300732084,1302.616542046369,1283.2615778528293,1264.1941999341766,1245.4101351817305,1226.905173978915,1194.073051357428,1162.1195200881455,1131.0210689661087,1100.7548159488902,1071.298491320132,1042.6304213036296,1014.7295121159067,987.5752344455417,961.1476083478325,935.4271885436797,910.3950501118741,886.0327745642601,862.3224362935292,839.2465893836727,816.7882547733869
20022,4045.180690457885,4018.538020248853,3992.0708259777794,3965.777951911977,3939.6582499307337,3913.7105794751737,3887.9338074984557,3862.3268084162955,3797.482900217699,3733.7276446989595,3671.042764666579,3609.4102897795638,3548.8125513977343,3489.2321775165246,3430.6520877868197,3373.055488618406,3316.4258683656262,3260.7469925938653,3206.0028994255026,3152.1778949640016,3099.2565487948245,3047.2236895618803,2996.0644006182392
20023,2052.9555215710106,2028.2128842872476,2003.7684502978684,1979.6186255961484,1955.7598594910628,1932.1886440852365,1908.901513759187,1885.8950446617823,1851.2928790570793,1817.3255896444127,1783.9815277950863,1751.2492586079816,1719.11755698811,1687.5754037971178,1656.6119820744186,1626.2166733276615,1596.3790538912604,1567.0888913517374,1538.336141038653,1510.1109425799204,1482.4036165203222,1455.2046610020707,1428.5047485062723
20024,2259.6583206361565,2234.5976919125665,2209.81499685102,2185.3071530419998,2161.0711122612975,2137.1038600908855,2113.40241554399,2089.9638306943234,2053.5415793825787,2017.7540665151712,1982.5902303680666,1948.0392019922856,1914.0903018543718,1880.7330365354057,1847.9570954875476,1815.7523478471023,1784.108839303126,1753.0167890206023,1722.466586617241,1692.4487891929602,1662.9541184111386,1633.9734576307321,1605.4978490883702
20025,2530.103274936667,2504.4689287344468,2479.094303039182,2453.9767664304645,2429.113714148752,2404.5025678252455,2380.140775214506,2356.0258099297803,2320.2590031014856,2285.0351718489683,2250.34607326485,2216.1835895772565,2182.5397262501356,2149.4066101124163,2116.7764875155667,2084.641722519125,2052.994795103772,2021.828299411537,1991.1349420127115,1960.907540199079,1931.1390203030523,1901.822416042329,1872.950866889676
20026,2904.224541472932,2884.5828273918128,2865.0739532225307,2845.697020548476,2826.4511370291675,2807.335416359159,2788.348978227223,2769.490948275812,2896.0299440098984,3028.3505500617075,3166.716930198875,3311.405317922606,3462.7045679379594,3620.9167328210006,3786.357666034077,3959.357652493067,4140.262067945464,4329.432068475675,4527.245311514049,4734.09670978906,4950.399219727825,5176.584665878912,5413.104603003311
20027,9368.572423956644,9579.802364431442,9795.794832827663,10016.65720820413,10242.499290657908,10473.433355910627,10709.574211125517,10951.039251982946,10868.277507544115,10786.141229436373,10704.625690739886,10623.7262002582,10543.438102248261,10463.756776152484,10384.677636332835,10306.196131806933,10228.307745986142,10151.00799641564,10074.292434516456,9998.156645329458,9922.596247261272,9847.60689183212,9773.184263425568
20028,342.7750627925844,334.7428594656985,326.8988737114645,319.23869505205795,311.7580163598059,304.45263143539603,297.31843264283594,290.3514085998315,282.2012476744557,274.2798616788447,266.5808289031736,259.0979078949434,251.82503239915977,244.75630644054112,237.88599954376878,231.2085420879047,224.71852079121095,218.41067432270987,212.2798890369279,206.3211948283651,200.5297611023296,194.90089285887072,189.43002688663609
20029,1546.7041633821152,1615.3232741550094,1686.9866531691982,1761.8293585596618,1839.9924402789131,1921.6232059223585,2006.8754983469273,2095.909985606178,2075.9606811872595,2056.2012583708583,2036.6299098246375,2017.2448454188227,1998.0442920624653,1979.026493541262,1960.1897103569208,1941.532219568054,1923.0523146325854,1904.74830525166,1886.6185172150358,1868.6612922479503,1850.8749878594429,1833.2579771921214,1815.8086488733584
20103,6390.997499868917,6392.995624249607,6394.994373337324,6396.993747327379,6398.993746415147,6400.994370796062,6402.995620665619,6404.9974962193755,6268.817759412809,6135.533405582997,6005.082874597876,5877.405915185002,5752.443557103256,5630.1380839062185,5510.433006284637,5393.2730359756715,5278.6040602268695,5166.373116803071,5056.528369524708,4949.019084326195,4843.79560582335,4740.809334379032,4640.012703656394
20105,2233.1249720191013,2233.2499510323833,2233.3749370402375,2233.499930043055,2233.624930041228,2233.749937035147,2233.8749510252046,2233.9999720117917,2190.8430860531826,2148.5199139839997,2107.0143499422475,2066.3105992023925,2026.3931721647648,1987.2468784610703,1948.856821173776,1911.2083911671662,1874.2872615279116,1838.079382113038,1802.570974203217,1767.7485252593472,1733.598783780427,1700.1087542607665,1667.2656922446147
20106,1627.1928591619555,1602.7582329949512,1578.6905276588489,1554.9842333130134,1531.6339228549416,1508.6342506778294,1485.9799514467986,1463.6658388934989,1418.797964306765,1375.3054898396736,1333.1462533549152,1292.279385172406,1252.6652684497185,1214.265500777031,1177.0428569493604,1140.9612528799921,1105.9857106201257,1072.0823244508224,1039.2182280143859,1007.361562453313,976.4814455259271,946.5479416687548,917.5320329766239
20107,1877.0311588733246,1860.2143460302723,1843.5481994097074,1827.0313691535555,1810.6625174974738,1794.4403186624997,1778.3634587476715,1762.430635623609,1713.348681270808,1665.6336109214942,1619.2473582047662,1574.1529168605944,1530.31431121678,1487.6965674881005,1446.2656858747464,1405.9886134377878,1366.833217730033,1328.768261161243,1291.763376077246,1255.7890405330786,1220.8165547408173,1186.8180181733164,1153.7663073055844
20108,1141.1167952842532,1116.764614476676,1092.9321251787985,1069.6082368329664,1046.7820955612995,1024.4430791147897,1002.58079193019,981.1850602923903,940.530452966006,901.5603363272093,864.20491487032,828.3972850098384,794.0733152560778,761.1715313556219,729.6330061908952,699.4012542416547,670.4221304193842,642.6437330934039,616.0163111350137,590.492174813188,566.0256103822344,542.5727982084439,520.0917342890967
20109,1588.116720860115,1556.8609377009163,1526.2203007511007,1496.1827032956646,1466.7362768923044,1437.869386681963,1409.5706267916692,1381.8288158278535,1329.3561290439625,1278.876006626064,1230.3127842048268,1183.5936706414582,1138.6486389214783,1095.4103211916258,1053.813907782564,1013.7970500660351,975.2997670008548,938.2643552276694,902.6353025777177,868.359204865956,835.3846858438282,803.6623201916971,773.1445594355141
20202,833.7056372282664,811.9919270399412,790.8437464451426,770.2463663294826,750.1854411956518,730.6469991721834,711.6174322824367,693.0834869670228,667.2094991589098,642.3014314133624,618.323224288203,595.240164501688,573.0188346780434,551.6270649690872,531.033886481898,511.20948644510804,492.1251650489155,473.75329389633225,456.0672760055174,439.04150730529216,422.6513395680925,406.873044726698,391.68378052307787
20206,842.2516698929421,822.0021731604282,802.2395168018518,782.9519961534955,764.1281879563082,745.7569435903459,727.8273824718719,710.3288856092042,679.5866064183585,650.1748203962334,622.035945212611,595.1148906393237,569.3589506947259,544.7177004560386,521.1428973375464,498.58838664136823,477.0100111958918,456.36552490495933,436.61451003855314,417.71829810305246,399.6398941361414,382.3439042781526,365.7964664780465
20207,802.0593976997138,782.6025272973573,763.6176541148324,745.0933281413757,727.018377127916,709.3818998489534,692.1732595278957,675.3820774218876,646.0613453664412,618.0135303116191,591.1833704144559,565.5180029446436,540.9668601305395,517.4815695268691,495.01585870781935,473.5254640977442,452.9680437598516,433.3030939710435,414.4918694185379,396.4973068610385,379.2839521040444,362.8178901454197,347.06667835359275
20208,746.8577081360892,732.0163204754485,717.469857517725,703.2124585858459,689.2383794647892,675.5419900872764,662.117772265454,648.960317467651,623.3969774708125,598.8406086773043,575.2515452608117,552.5916838803939,530.8244221322761,509.9145994260995,489.82844019012924,470.5334993136781,451.99860973861973,434.1938321153368,417.09040644178197,400.660705607536,384.8781907678221,369.71736847539233,355.15374950104115
